1125.657103,104.187166,49.724879,152.069214,78.364893,79.008186,111.663574,101.289605,39.063413,102.935028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1125.78249,103.233015,43.146683,151.384888,78.567762,71.885611,110.304916,100.92822,32.009901,102.121521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1125.907895,102.675721,41.217176,152.396729,79.487526,69.145982,111.622238,102.011378,29.244491,102.418022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1126.033422,101.819051,44.762446,152.646957,78.373437,71.008332,111.902786,101.82213,29.896476,102.892967,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.001126.158658,99.576701,54.235356,153.480392,78.870425,77.058625,112.528351,100.22884,34.867961,104.816879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1126.283925,96.478003,66.37003,154.454605,78.421759,85.682437,112.521149,98.833183,44.099089,108.023888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1126.408909,94.302351,76.99532,153.49321,77.183599,91.569487,110.947754,97.673108,53.983846,107.700981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
