802.628209,66.977735,48.653327,155.729904,55.250817,40.509101,117.429771,76.505665,34.096565,116.544434,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
802.753391,63.288772,39.577042,155.202347,52.242,32.120718,116.322624,73.806145,25.215171,114.610085,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
802.8786,60.213223,29.692679,153.69873,47.815646,22.861292,114.023781,70.640529,14.459052,113.075462,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.00343,57.395757,18.823471,153.855804,42.281686,12.18694,113.539978,65.770476,2.438745,113.87706,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.128431,53.539616,8.038421,154.710739,36.965763,3.052776,115.887581,58.702676,-8.346458,116.312614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.253614,48.47289,-1.776207,155.009933,31.298444,-3.723853,116.376129,50.179111,-17.578479,117.404007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.379113,41.99598,-10.997806,154.253647,23.608775,-10.803052,114.244774,41.20685,-26.092608,116.786514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.503269,33.802831,-19.7346,152.726883,13.797049,-19.338789,112.344444,31.907774,-35.017244,115.677551,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.628022,24.979768,-28.531148,153.676849,4.426567,-29.058012,114.369797,23.150947,-44.096099,116.759109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.75332,17.563001,-37.573417,155.048492,-2.55984,-39.208943,117.106392,16.672459,-52.515407,118.483757,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803.878322,11.555956,-46.944012,155.287766,-6.5378,-49.720823,118.632874,12.838141,-61.368012,117.583275,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.003586,6.195608,-57.277489,153.977753,-9.897461,-61.405076,117.31517,10.254026,-71.899059,114.703896,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.128379,1.4522,-68.461773,152.522675,-14.855,-73.367026,116.062843,7.757589,-84.007117,112.693581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.240982,-2.606611,-78.810137,153.178375,-21.194209,-84.523177,115.688385,3.694035,-95.840717,113.188995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.378193,-8.224987,-91.132352,154.493652,-28.965182,-96.097818,117.40506,-4.213137,-108.281842,116.014267,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.503643,-14.201847,-101.352488,155.373291,-35.67905,-104.806824,117.420868,-12.203737,-117.66536,116.900894,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.628828,-21.01513,-111.195131,154.971817,-43.622372,-114.81381,115.296211,-18.859915,-128.104792,116.154144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.754104,-28.326247,-120.571813,154.562286,-51.46775,-125.730649,114.508141,-25.111674,-138.829055,115.300789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
804.879118,-34.390009,-129.753416,156.844971,-57.412335,-136.522875,117.07975,-31.20549,-148.622015,116.568039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
805.00395,-39.015285,-139.061161,158.161575,-61.064696,-146.996308,119.20137,-35.599381,-157.598776,117.815948,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
805.129012,-42.289261,-148.620745,158.062881,-63.106815,-157.586134,119.394592,-37.790312,-168.337671,117.547951,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
805.254017,-44.149338,-159.118358,156.32164,-64.193574,-168.919708,117.688286,-38.759857,-181.135766,118.115547,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
