time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
531.238539,-23.339102,-93.896606,170.391891,-53.202868,-88.448719,86.12574,-2.892243,-102.606495,93.648834,27.257328238211088,-16.42384364303022,-1.1415253562621555,31.82301969795267
531.363267,-22.818262,-97.25037,170.442017,-58.112375,-83.185947,86.293602,-7.158928,-113.531158,94.777771,4.175806555063662,-26.888621640689134,0.4018824963120072,27.210941441292483
531.488764,-24.495157,-101.775039,170.471924,-58.779028,-80.88311,85.856438,-13.839433,-120.488884,94.185707,-13.362032558547655,-36.054001290868754,0.2383084854618802,38.45042162548616
531.613738,-27.66972,-107.599771,170.669601,-57.414497,-83.276272,84.219391,-16.838955,-124.830388,94.384766,-25.401787571801616,-46.60755037045256,1.581745002959775,53.0802652911344
531.738968,-31.383921,-114.304588,171.509384,-57.381145,-93.322655,80.540428,-15.057027,-129.404975,95.469551,-29.659035374913064,-53.540022358864874,6.705925097820757,61.206146534135726
531.864098,-34.711013,-121.55587,171.841751,-56.82065,-109.0731,80.376366,-12.63631,-135.278459,95.30014,-26.589083353309828,-57.94998801246111,2.6561735794768837,63.75876774384559
531.98967,-36.752597,-129.282518,171.277527,-55.58983,-124.788149,81.644592,-12.781567,-142.986573,94.653389,-16.258274137542216,-61.531615328241436,-4.493230975056893,63.6433120039659
532.114871,-37.345882,-137.771908,170.167099,-54.569909,-136.605505,81.885696,-15.614112,-153.354077,93.787666,-4.7386602343451845,-67.80608781082867,-8.869162386885506,67.97146787458965
532.2404,-37.011104,-146.591604,168.991989,-55.939335,-143.733418,80.743233,-20.125283,-166.095848,94.069977,2.666937520413001,-70.26022672050267,-9.36126313441316,70.31082430575127
532.36567,-36.636253,-155.209855,169.969528,-57.720435,-145.867661,81.300476,-26.22027,-179.234769,97.593636,2.9923445358026526,-68.79740560389547,7.803456533886835,68.86245089777053
532.491171,-37.136791,-162.846835,170.067245,-58.468496,-146.759369,81.425163,-33.239769,-191.921471,102.561615,-3.988318818177194,-60.851945402832385,0.7786153098383943,60.98250524785547
532.616406,-38.847506,-169.141255,170.499908,-57.892592,-148.397714,81.666199,-40.433453,-204.056267,110.00016,-13.660039126445007,-50.260869565227395,3.454808959157399,52.084082773807296
532.741405,-41.72173,-174.949998,170.184311,-57.717763,-151.674473,80.813911,-47.795893,-215.056889,117.636261,-22.993975951807133,-46.470315762525104,-2.5247961983695104,51.84798141819095
532.866162,-45.33101,-180.031255,169.631821,-61.548581,-155.889646,72.769707,-54.536521,-224.73296,125.437782,-28.93048085477123,-40.7292336301623,-4.428529060492047,49.95841465247499
532.991729,-49.168187,-184.162086,170.053253,-66.754462,-163.331699,72.439423,-60.703354,-233.906712,129.855576,-30.5588012774221,-32.89742527895239,3.3562321310554197,44.90078980928097
533.116858,-52.472622,-188.039271,170.509476,-72.302462,-170.40501,72.504662,-65.045213,-242.438477,132.054825,-26.408226710031986,-30.985502960940707,3.646021306011702,40.71235477973378
533.24162,-54.633028,-191.834462,170.984924,-76.240268,-178.745526,75.140671,-67.592245,-250.422689,134.018906,-17.31621807921835,-30.419446626368615,3.8108398390525675,35.00277334185875
533.367128,-55.352078,-195.710299,171.04277,-78.307035,-184.000636,76.61554,-69.598925,-258.406436,135.404892,-5.729116869045632,-30.88119482424211,0.4608949230327819,31.40813547270804
533.492872,-55.219327,-199.298372,171.165115,-76.733433,-185.579423,76.944,-70.407776,-264.420682,135.310028,1.0557243287945481,-28.534745196577653,0.9729688891711964,28.55426828500461
533.618076,-54.85848,-202.311973,171.230026,-73.166985,-183.924542,76.67524,-71.38571,-267.505249,134.381271,2.8820724577503394,-24.06952653271018,0.5184419028150438,24.241461366026645
533.74337,-54.135382,-204.868701,171.43483,-69.38945,-180.905922,76.577118,-72.134418,-268.609681,133.833237,5.7712101138098495,-20.405829489032996,1.6345874503161226,21.20624302683598
533.868799,-52.771061,-206.913798,171.155304,-66.994002,-178.970514,77.574371,-71.720367,-266.483831,133.035095,10.877237321517741,-16.30481786509503,-2.228559583510494,19.600035136768007
533.994473,-50.784067,-207.964642,170.506378,-67.961823,-178.196394,78.182724,-69.051743,-263.232186,130.900635,15.810700701815376,-8.361665897480414,-5.163566051848195,17.885628679570427
534.119549,-48.406245,-207.670922,170.18187,-72.283659,-179.348503,79.025513,-63.133937,-261.934035,129.84584,19.01101730147532,2.3483322140132734,-2.59448655217561,19.155506858978345
534.244738,-47.320906,-206.55623,169.949249,-77.796797,-183.015698,80.018677,-54.886191,-260.017107,129.705505,8.669603559419695,8.904073041562683,-1.8581584644021145,12.427571870924183
534.369874,-47.15728,-205.081018,169.761154,-81.765443,-187.898233,80.53804,-45.354381,-257.50526,128.321152,1.307585347142339,11.788869709755996,-1.5031246004347876,11.861164718258648
534.495327,-47.243632,-203.565333,169.778442,-81.858076,-195.720351,81.593338,-35.241052,-253.381697,124.99955,-0.6883215228013894,12.081695933936002,0.1378045961436449,12.10128766532047
534.606867,-47.657501,-202.277163,169.947815,-76.444958,-206.911401,86.030251,-27.157891,-248.217054,120.91156,-3.710498475883443,11.548951048952066,1.5184956069570805,12.130377952505205
534.731735,-47.865169,-200.94565,170.060471,-67.680067,-216.525616,93.835983,-19.999935,-240.580345,116.584816,-1.6631002338470315,10.663364512926323,0.9022007239646862,10.792277105567596
534.857423,-48.285912,-200.422369,170.02095,-59.374388,-222.334172,100.353493,-14.193325,-230.96254,111.836266,-3.347519254023672,4.163333015082236,-0.31443733689757114,5.342211803226538
534.982525,-48.002901,-200.499734,170.034271,-54.798969,-223.53531,101.357231,-9.814057,-222.068897,108.953835,2.2622420105199765,-0.6184153730556249,0.10648111141303737,2.345245506933761
535.107929,-46.384279,-200.419845,169.944839,-57.016338,-221.685893,92.972824,-5.620192,-217.536575,110.679985,12.907259736531218,0.6370530445598074,-0.7131510956587166,12.92297142641207
535.233171,-43.728948,-200.33225,169.72699,-68.470816,-215.608417,83.168289,-1.854215,-216.224698,112.604164,21.2016016991177,0.6994059500810542,-1.7394244742185136,21.21313468799553
535.358229,-40.100393,-200.663491,170.040939,-77.898689,-208.235795,81.955971,1.54801,-216.153948,112.872719,29.014977050629767,-2.648699003660632,2.5104271617953655,29.13562252056003
535.483539,-37.00432,-200.39581,169.304199,-82.82704,-202.377142,82.847763,5.209944,-214.994121,113.182091,24.707309871538435,2.1361503471406644,-5.879339238692752,24.799481837203974
535.608844,-36.822238,-199.087706,169.219162,-85.193535,-201.442071,84.384109,7.867222,-209.294085,114.910797,1.4531104105978514,10.439359961691437,-0.6786401181116661,10.540007887812708
535.734005,-38.175716,-198.108611,169.53035,-79.812569,-209.66827,83.298615,8.358019,-199.386996,116.475906,-10.813895702331243,7.822684382512311,2.486301643482132,13.346712374562513
535.859048,-41.037946,-196.940359,169.67485,-69.390589,-222.582211,82.064491,5.053781,-187.480657,117.501022,-22.889965851746034,9.342802076085407,1.155602472749276,24.72323780023574
535.98402,-43.107518,-196.772708,170.101135,-56.315633,-234.274413,84.80249,-0.734937,-177.596681,118.587708,-16.56028550395859,1.3415084979040435,3.411044073873778,16.614532825889803
536.109581,-43.521119,-195.150674,169.805283,-45.592286,-240.562615,87.553116,-4.934116,-170.59069,118.406258,-3.2940244184085596,12.918294693409498,-2.3562411895401554,13.33165161016608
536.234689,-43.124833,-190.986737,169.144058,-38.137408,-237.379386,90.83078,-7.438305,-165.261578,116.213844,3.167551235733445,33.28273971290015,-5.285233558207638,33.43312943216141
536.359963,-41.509575,-186.147099,168.446442,-36.565114,-229.145266,88.403015,-9.079098,-159.745535,114.262543,12.893800788672262,38.632421731567455,-5.568721362773316,40.72731402417364
536.48545,-38.44237,-182.338394,168.307907,-40.364112,-221.421948,86.352776,-11.069426,-153.785215,113.780357,24.44241236143575,30.35139098073399,-1.1039788982123018,38.96971204040194
536.61048,-36.071874,-180.269777,167.366104,-41.406468,-216.231882,85.504234,-12.75232,-149.332815,112.052109,18.959417739736672,16.544965208344887,-7.53261617211635,25.16337407374425
536.735451,-34.934647,-179.448958,167.018585,-40.94234,-214.031432,86.670937,-13.99449,-147.524679,110.498718,9.09992718310945,6.56807579358624,-2.7807971449385698,11.222668772096403
536.860341,-35.023612,-180.686354,165.677994,-40.037217,-215.510304,88.810799,-13.561924,-148.066906,108.72036,-0.7123468652417876,-9.90788694051259,-10.73417407318976,9.933461716964521
536.986905,-35.619861,-181.28672,164.345734,-40.728898,-217.672309,91.276924,-12.353152,-150.815815,107.076584,-4.7110473752398585,-4.743576372427107,-10.526374008404446,6.6854681341550855
537.112377,-35.813854,-181.022865,164.2565,-44.744768,-220.393965,92.1716,-12.932933,-155.342689,106.537392,-1.5461059041053618,2.102899451669558,-0.7111865595508386,2.610101448323721
