time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
61.3159,123.022655,-108.889899,157.579559,143.343642,-87.57094,108.555672,99.183412,-109.423185,88.152718,-2.196378308122948,94.92359521892045,4.154428239946962,94.94900213776789
61.441403,125.125597,-98.463962,159.544342,149.425291,-71.730151,116.175201,99.446041,-95.978635,91.010429,16.756109415710913,83.07320940535163,15.655267204767863,84.74624076415826
61.566633,127.73253,-89.01099,160.075241,158.535399,-57.488813,121.705101,100.34632,-85.452128,95.016495,20.817160424817995,75.48488381378137,4.239391519603903,78.30275763044799
61.68266,130.894079,-80.280501,158.451889,168.542711,-44.904801,123.013779,100.798488,-78.594525,95.660004,27.24839046084215,75.24532220948873,-13.991157230645237,80.02707852418638
61.816734,137.586202,-68.159194,157.939499,178.209076,-29.349318,126.78968,102.338336,-73.327666,94.943558,49.91365216223927,90.40758834673508,-3.8216954815996305,103.2710254759084
61.942446,143.853773,-55.539944,158.930557,186.773294,-17.979157,129.278564,109.012131,-70.368635,100.092461,49.8565848924526,100.3822228585974,7.883559246531602,112.0815315882659
62.067337,145.874819,-46.704217,159.669373,191.759056,-12.345706,129.34079,114.346664,-67.776844,103.193794,16.182479121793634,70.74750782682204,5.9156864786092145,72.57466840594955
62.192736,143.024001,-40.820541,160.034973,180.256293,-8.036927,120.440628,111.577417,-65.195681,99.790337,-22.733977144954338,46.91964050750213,2.915493743969383,52.13718809238316
62.317756,134.428627,-39.771775,160.499603,158.666122,-18.814162,115.195259,110.303999,-63.299719,99.293289,-68.75199168132744,8.388785794272495,3.71644536874081,69.26188047729794
62.44331,126.627597,-44.365513,160.080902,136.390891,-29.38363,102.194618,107.613725,-63.048374,100.040649,-62.13286713287022,-36.58774710483316,-3.334828042117486,72.10517607188912
62.568924,120.20895,-49.492435,158.946518,117.553506,-38.225527,103.079926,102.954665,-64.549421,99.946709,-51.09818173133323,-40.81489324438168,-9.030713137070377,65.39785689759742
62.694305,112.204772,-54.007044,157.401062,107.878167,-39.311419,105.831131,97.522329,-67.919819,97.85923,-63.83884320590973,-36.007122291257026,-12.326078113909084,73.29332000643896
62.82015,102.739796,-57.744537,156.696899,97.220764,-35.475611,106.01487,91.687137,-73.501516,97.580162,-75.21137907743766,-29.69917755969688,-5.5954785649013,80.86280164854807
62.945378,92.848555,-59.138802,157.099396,87.511655,-37.011498,108.231987,81.544122,-78.157451,100.16272,-78.98585779538124,-11.133811927045057,3.2141134570544234,79.7667067121302
63.05774,83.319744,-59.736131,156.99791,80.971562,-44.715419,106.323181,68.508979,-77.372882,103.438805,-84.80456916038894,-5.316112208753653,-0.9032057101156844,84.9710303544405
63.183638,73.258231,-58.822524,155.288177,69.357484,-41.772868,103.401459,57.561488,-71.829682,106.189728,-79.91797327995721,7.256723696961058,-13.580303102511621,80.24676000929875
63.308555,64.351049,-53.769011,155.702286,55.837062,-32.690461,102.310928,52.205101,-75.749051,106.278458,-71.30480238878815,40.45496609748992,3.3150732086105834,81.98157796513303
63.434594,54.455654,-47.858142,157.730011,41.221825,-26.3885,104.288925,50.895359,-78.220565,105.446327,-78.51058005855413,46.89714294781822,16.088075913011252,91.45082393176527
63.560709,45.440803,-43.889636,160.675095,29.477801,-27.086028,107.655464,47.677652,-82.160297,106.68576,-71.481195734049,31.467359156324125,23.352368869681435,78.10093492297337
63.686074,36.25072,-42.980395,160.032013,18.111417,-31.405518,106.188354,39.061251,-90.416798,108.306778,-73.30660870259133,7.252749970087643,-5.129677342161033,73.66451833551514
63.811724,26.694933,-46.600575,159.109711,6.149814,-35.995578,107.529381,28.586153,-97.358226,107.402718,-76.05083167528836,-28.811619578193316,-7.3402467170712296,81.32550904372856
63.937208,16.43032,-53.343321,161.071182,-9.142306,-35.143537,112.136925,14.882674,-99.936041,105.436539,-81.80017372732769,-53.733910299320996,15.631243823913698,97.870330222578
64.062415,6.65499,-59.966197,162.34166,-25.0614,-35.235354,119.720589,3.116841,-100.533283,105.989288,-78.0733505315178,-52.895413195746485,10.147020533995423,94.3046806917133
64.187479,-2.133958,-65.196694,162.218994,-39.054276,-40.625844,126.134155,-4.56296,-99.291314,104.824997,-70.2756028913226,-41.82256284782362,-0.980825817181493,81.77889168299498
64.312556,-11.747151,-69.372576,161.100983,-56.306576,-49.933541,129.123764,-7.014492,-99.189663,100.092972,-76.8581993491981,-33.38648992220672,-8.938581833590149,83.79642305329439
64.437755,-23.906341,-72.833159,158.947769,-75.215444,-60.213546,130.511475,-5.545247,-103.356461,96.544823,-97.11890670053667,-27.640660069170995,-17.19833225505081,100.9756808730053
64.562653,-39.731944,-76.543903,157.318161,-94.906893,-69.501484,131.373779,-5.440674,-107.258074,95.187866,-126.70821790580936,-29.71019551954358,-13.047510768787072,130.1447970634077
