time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
676.848308,76.42423,52.741855,166.441864,61.941324,73.387584,81.505379,101.430047,42.979262,81.776588,0.0,0.0,0.0,0.0
676.97341,76.789118,48.024333,167.851181,63.111039,67.495709,82.613213,96.781563,36.63382,82.511719,2.916723953254909,-37.70940512542677,11.265343479723162,37.82203740589676
677.085131,76.490326,44.145342,169.698578,63.926744,65.86934,82.082825,91.524511,31.977631,83.339439,-2.6744479551716536,-34.72033905887386,16.535807950146427,34.82319078183508
677.209699,74.77122,39.668053,170.303329,65.375703,65.858796,80.910431,85.289434,27.610031,83.391403,-13.800542675491569,-35.94252938155593,4.8547861409047055,38.50091422917221
677.335719,71.46458,35.038212,170.369766,66.301852,64.655137,79.6922,79.459361,22.844212,83.41526,-26.239009680994794,-36.73893826375612,0.5271940961751054,45.14681842375409
677.460607,66.96742,30.412909,169.96373,65.015919,61.924601,76.984116,73.588612,16.405383,82.987137,-36.00954455193528,-37.0356079046999,-3.251201076165763,51.65581817867646
677.598997,60.895953,25.562088,170.857285,59.327476,55.418636,77.242004,67.694598,8.261162,83.636139,-43.87215116696899,-35.05181732782332,6.456788785313433,56.155102582049246
677.71041,55.339691,21.290171,170.387604,51.241554,48.582656,77.397087,62.704558,1.935385,85.061432,-49.87085887644593,-38.34307486560034,-4.2156750109960655,62.907026278655216
677.836211,49.619519,15.562505,168.139175,40.843148,41.877266,78.010246,57.771095,-4.191415,86.879471,-45.47000421299443,-45.52957448668061,-17.872902441153776,64.34643297081766
677.961531,44.783854,9.451386,165.745422,31.10066,33.530414,79.300278,53.811028,-8.883025,86.971619,-38.58653846154218,-48.76411586339444,-19.10112511969546,62.18408113321794
678.086702,40.271338,2.463856,163.994186,24.809177,25.913773,80.182655,50.008934,-13.627114,85.187065,-36.05081049127407,-55.82387294185603,-13.990748655848767,66.45273303112704
678.211799,36.148041,-5.543654,162.575531,21.124958,22.438111,79.794052,44.440231,-19.555362,84.312973,-32.96079842040042,-64.0104079234022,-11.34043981869198,71.99823994397795
678.336819,32.512176,-14.105807,162.048965,18.874877,20.685669,80.210533,38.524996,-28.586581,85.276451,-29.082266837317796,-68.48626619743608,-4.211854103345186,74.40528813238365
678.461863,29.102185,-21.791962,162.594116,17.934393,15.401945,81.833839,35.008247,-35.670632,86.312065,-27.270328844246244,-61.46760340360066,4.359673394964915,67.24535005080774
678.587008,25.492767,-27.628723,162.845184,16.682357,8.160035,82.791252,32.46554,-40.087196,85.985954,-28.841887410609452,-46.63998561669397,2.0062167885255136,54.83742087053049
678.712526,21.350341,-32.763118,163.137466,14.909053,2.353104,82.775963,28.476339,-42.973826,85.747131,-33.002645038943726,-40.90564699881842,2.3286062556754312,52.5589814965859
678.83791,16.907161,-37.317243,162.694977,10.716677,-1.380407,79.999924,24.554161,-45.208099,85.038643,-35.43657882985172,-36.321420595946684,-3.5290706948271438,50.74442544035704
678.96363,11.737542,-41.124644,162.691574,3.70975,-5.578024,78.605309,19.699112,-48.990916,84.992371,-41.12010022271676,-30.284767737829863,-0.027068087814123256,51.06887309565947
679.08859,6.231359,-44.830496,162.874786,-6.17623,-10.6847,78.142532,14.624322,-54.813423,84.995598,-44.06356434059346,-29.656306017928692,1.4661651728554426,53.113973575949416
679.214315,1.230642,-48.650077,164.15686,-17.659983,-18.540378,78.62635,10.970865,-61.404963,86.144608,-39.77504076353895,-30.38044143962538,10.197446808502303,50.050225671895745
679.339715,-2.941296,-52.375531,165.771378,-27.067273,-28.401957,80.932602,8.284411,-66.761582,88.282219,-33.269043062227595,-29.708564593325217,12.87494417863873,44.60300479196587
679.465685,-6.166178,-56.15339,167.128662,-31.443925,-40.142816,82.765236,5.408842,-70.253032,89.75309,-25.60039691989098,-29.990148448030777,10.77466063347965,39.43081696326981
679.590546,-8.256168,-60.660067,168.221588,-28.964134,-56.493707,84.701805,2.400637,-74.392545,90.143997,-16.738533248971535,-36.093552029854315,8.753141493339948,39.78596477979045
679.716407,-9.3762,-66.180755,168.683868,-23.401981,-70.612255,88.596375,-0.385737,-81.57458,90.279732,-8.89895996377053,-43.86337308618723,3.672940783880974,44.75697696376337
