time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
208.153782,103.582287,47.382305,152.154755,95.00947,27.476665,99.323067,120.512825,30.062548,99.921837,0.0,0.0,0.0,0.0
208.279156,103.929218,33.008293,150.06575,96.020796,11.238152,99.365311,121.734525,15.283492,98.291412,2.767168631454924,-114.64906599455013,-16.662186737282784,114.68245530881181
208.404247,106.905994,18.28438,149.896149,95.265187,-3.908717,100.00396,122.421214,-1.27685,95.865471,23.79688386854416,-117.70561431278256,-1.3558209623394435,120.08706559243798
208.529662,108.739408,3.116872,152.3022,92.806645,-18.20265,102.69265,121.107084,-16.592094,97.758163,14.618777658174338,-120.93854802056799,19.18471474703917,121.81888629248901
208.655497,107.794408,-13.123318,155.457794,90.624294,-34.358993,105.822815,119.740857,-34.977307,99.901337,-7.509834306830616,-129.05940318671784,25.077236063099555,129.2777133237893
208.780763,106.365849,-29.599332,154.722427,91.932176,-53.975851,105.473747,120.695612,-54.621022,102.552521,-11.404203854197362,-131.5282199479397,-5.870443695814783,132.0216971115797
208.90602,105.863982,-46.189981,155.818039,95.307755,-71.510307,103.512634,124.574159,-69.414741,103.611839,-4.006698228442202,-132.45286890153335,8.746912348211646,132.5134563391227
209.032133,106.836314,-63.405085,158.931107,98.814995,-88.092229,104.820457,130.486182,-81.931469,104.661385,7.710006105637002,-136.5053880250519,24.684750977302965,136.7229503558892
209.157482,107.679583,-81.138287,157.650726,99.188962,-108.049001,107.31237,137.163304,-98.569627,102.192101,6.727369185234767,-141.47063000103722,-10.214529034934513,141.63049335875667
209.283045,108.226419,-98.990025,156.541962,95.666858,-126.359728,108.860374,138.275649,-118.415251,97.958046,4.355072752323652,-142.1735543113819,-8.830340147973388,142.240241156325
209.407923,108.443976,-116.309847,159.417999,90.54945,-140.340353,110.803345,130.853031,-138.696057,99.646942,1.7421563445919848,-138.6939412866694,23.03077403545419,138.70488260461167
209.533826,106.791706,-132.331143,160.78978,86.457277,-153.650088,111.006699,124.857602,-160.139902,103.933243,-13.123356869971976,-127.25110601018856,10.895538628945022,127.9260195439258
209.658754,104.557442,-148.185306,158.301849,83.727016,-169.585178,106.963799,123.573829,-178.753094,105.465057,-17.884413422133687,-126.9064020876199,-19.914918993342926,128.16039612250913
209.784429,100.941204,-162.955239,157.925934,82.396898,-184.855141,103.032433,127.122646,-191.388416,104.72113,-28.77452158344909,-117.52482991843947,-2.9911676944498806,120.99611043217259
209.909537,96.564274,-175.314437,159.801453,83.219503,-198.721136,103.463806,128.607148,-199.164525,102.68589,-34.98521277615818,-98.78823096843409,14.991199603541132,104.80018936464639
210.034771,93.603607,-188.993659,156.380478,79.341734,-212.096122,104.175095,124.518953,-212.409814,97.000069,-23.641079898429002,-109.22929875272968,-27.31666320647614,111.75840176370176
210.158909,91.210627,-199.53222,155.670364,74.05712,-218.483663,101.600357,113.538534,-225.86873,90.510201,-19.276772624017045,-84.89391644783238,-5.720359599800816,87.05498844207378
210.283511,85.703172,-207.653528,159.264191,64.895971,-218.056355,105.197815,99.210069,-233.913314,95.286201,-44.20037399078314,-65.17799072245502,28.842450361950156,78.75178433242978
210.408864,78.12767,-214.70518,159.32605,54.535166,-217.724174,105.177841,87.665878,-241.857763,95.505379,-60.433352213354404,-56.254353705141405,0.49347841695055844,82.56356563597835
210.534329,69.076655,-218.649621,158.198135,45.691045,-220.693091,101.675568,79.781407,-248.576363,94.871994,-72.13976009244467,-31.438576495431906,-8.989877655121543,78.69262403970653
210.659555,59.166904,-221.514115,158.23407,37.040513,-223.065889,101.712563,74.521673,-252.264413,94.79892,-79.13493204286786,-22.874594732723693,0.2869611741970163,82.37465965705512
210.78513,48.749446,-225.020519,158.36348,26.29571,-225.597446,105.061317,65.808347,-257.257108,94.199303,-82.95805693808632,-27.92278717897723,1.0305395182162804,87.53125872958316
210.910383,38.369506,-230.357229,156.724792,11.638919,-228.810824,108.520103,52.4422,-260.426637,90.152313,-82.87178750210467,-42.60744253631096,-13.083023959507385,93.18329959428905
211.035523,29.241031,-236.235311,156.839828,-4.575308,-234.346124,113.89241,37.836251,-262.386029,87.709663,-72.94610036757898,-46.97204730701018,0.9192584305576854,86.7612055416988
211.160286,19.750891,-239.773415,158.954742,-18.383416,-241.123462,120.901001,27.76551,-262.904081,90.040649,-76.06533988441994,-28.358599905420366,16.951451952902488,81.17971495594226
211.286639,10.349927,-241.496234,160.707062,-34.468564,-249.138662,128.940796,21.218426,-263.457719,91.69313,-74.40238063204198,-13.634967115937576,13.868447919717555,75.64143422733306
211.412392,0.327878,-243.69485,159.257034,-50.966818,-258.260675,135.308762,17.452968,-264.227407,90.785751,-79.69630147988319,-17.483606752920096,-11.530762685581793,81.59152513995056
211.537899,-10.150658,-245.546151,159.166458,-64.509998,-267.815561,136.542343,17.875942,-260.618525,91.010841,-83.48965396352466,-14.750579648944061,-0.7216808624220118,84.78267463891979
211.66329,-17.376193,-247.109066,161.235138,-67.820734,-274.10521,134.080048,18.90475,-252.402124,92.852692,-57.62403202782657,-12.464331570848495,16.497834772833333,58.95666738081481
211.788879,-17.652641,-249.093949,161.951416,-65.408523,-271.511265,124.614288,21.521596,-248.663848,92.828705,-2.2012118895759665,-15.804592758917515,5.703349815667602,15.957145297892056
211.914732,-8.466995,-252.121313,162.631607,-51.310826,-262.734912,97.818466,24.614462,-246.053105,92.494446,72.98710400230112,-24.05476230205483,5.404646690981753,76.84887077928393
212.039338,8.715214,-249.371512,161.400665,-27.402301,-252.876409,80.268158,31.270721,-240.402887,91.04599,137.89230855657033,22.067966229555488,-9.878673579121381,139.6469974348507
212.164741,22.70356,-240.946812,160.590561,-1.622182,-255.887481,79.602959,40.025802,-232.96112,91.976883,111.54714002056859,67.18100842882242,-6.46000494406002,130.21540746118274
212.290792,33.62556,-234.197592,160.87468,22.085613,-260.500436,85.615547,49.300574,-226.736356,91.948578,86.64746808830101,53.54356569959015,2.2540003649313625,101.8562573136254
212.41606,42.389005,-229.70797,159.679214,39.719798,-260.794965,89.557579,54.958331,-223.105925,90.959335,69.95757096785773,35.840134751100194,-9.543267235049887,78.60392480468053
212.541233,50.572001,-227.498303,158.807953,52.485219,-255.32442,87.445526,59.019992,-220.927759,90.90657,65.37349108832439,17.65290438033505,-6.96045473065181,67.71497892000322
212.666549,58.228601,-227.754655,157.947296,66.423753,-248.625089,86.42765,64.994678,-216.760536,92.199905,61.09834338791631,-2.0456446104250463,-6.867893964058997,61.132579093474355
212.791713,67.631201,-227.095005,158.79512,83.452148,-243.336003,91.611137,71.758883,-211.224412,96.767349,75.12223962162619,5.270285385575027,6.7737048991731825,75.3068841063978
212.917322,76.628347,-223.832804,160.385178,97.831327,-238.465992,97.676254,78.460014,-207.385704,99.348083,71.62819543184139,25.97107691327302,12.658790373298688,76.19117545265466
213.028951,84.705829,-219.074028,160.23941,109.385725,-235.009084,99.561386,87.28232,-203.263246,97.445183,72.36006772434095,42.630284245136004,-1.3058255471249616,83.98404929444817
213.154845,92.89712,-211.970367,158.840286,118.20416,-233.732703,98.26342,100.143928,-198.562634,94.921265,65.06498323987462,56.42573117067259,-11.113508189430249,86.12383631811915
213.280752,100.582624,-206.200268,159.81456,122.013725,-233.151519,95.348099,113.583297,-192.736535,99.238937,61.04111765032325,45.828262129980516,7.738044747312809,76.32986082690581
213.406261,109.196396,-202.623392,160.26239,124.791427,-230.807698,92.883339,127.688537,-183.570815,107.546318,68.63071174179078,28.498960233928827,3.5681106534195335,74.31261890553876
213.531413,117.144692,-199.816012,158.594238,130.476165,-225.633234,88.596413,138.522011,-175.378146,116.534042,63.509140884691575,22.431762976223435,-13.329007926363229,67.3542498000911
213.655627,123.599688,-196.373516,159.21312,136.519043,-219.569343,87.899521,147.881385,-168.123477,125.182152,51.96673482859243,27.714235110368865,4.982385238378098,58.89499432462868
213.780321,128.997403,-190.429031,160.351089,139.432226,-214.070693,90.549843,159.442396,-162.007054,132.565598,43.28768826087058,47.6725824819245,9.126092674869763,64.39331545639041
213.90558,133.374885,-183.397359,159.252319,140.137582,-210.471792,89.873108,175.457878,-156.445184,135.609604,34.94744489417944,56.13706001165606,-8.77198444822331,66.12634430681906
