time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
134.406865,114.373308,41.037725,155.133408,100.851897,40.643616,97.502335,123.019993,38.115466,90.606392,0.0,0.0,0.0,0.0
134.533139,113.803028,28.756155,154.621078,101.394666,27.818337,98.732391,124.415716,23.828962,91.97924,-4.516210779733111,-97.26127310452253,-4.057288119486286,97.36606906782
134.658282,112.695911,15.959496,153.262024,101.730946,12.683418,99.600311,127.091852,10.063166,91.061081,-8.846815243361016,-102.2562908033141,-10.86000815067501,102.63827331362363
134.783725,111.409556,1.860139,155.956024,102.082682,-4.026354,104.803177,130.029181,-2.412,92.884216,-10.254498058880154,-112.396522723477,21.475889447798856,112.86333793915834
134.908756,111.24969,-12.031912,158.857742,103.247697,-21.276266,107.919106,131.960066,-14.757875,96.714661,-1.2786109044955642,-111.10885300444868,23.207988418870727,111.11620971671631
135.02007,112.056028,-24.682931,159.560654,105.036937,-35.824166,108.590042,133.637109,-26.6152,97.954575,7.243814794186241,-113.65164309970706,6.314677399069675,113.88225863599502
135.145607,113.939944,-39.453715,157.419632,107.020603,-50.276791,105.377045,135.167684,-42.357209,94.590126,15.006858535729487,-117.66080119804526,-17.054908114737874,118.61395340210748
135.271111,116.479953,-55.53909,158.4086,107.406752,-63.250245,104.639183,134.108164,-60.875387,94.341263,20.238470486999947,-128.16623374556036,7.879971953086536,129.75430305070728
135.396574,116.240084,-70.75912,161.191849,105.433652,-76.932727,107.424782,132.120138,-80.544429,99.090149,-1.911870431920214,-121.31090441006863,22.183823119167126,121.32596909704557
135.522163,113.269851,-85.262066,161.589386,101.003804,-91.163465,109.358612,129.619961,-99.836155,102.383232,-23.650423205850334,-115.47942893086005,3.1653807260185114,117.87638026344965
135.647521,109.72604,-99.815146,159.222107,97.574151,-106.524479,104.738258,128.374547,-117.006306,101.501129,-28.269524083024983,-116.09215207644777,-18.88414780069792,119.48453358331281
135.772472,105.970664,-114.384085,159.636383,97.445328,-122.785469,103.748177,128.611141,-129.742067,101.126656,-30.05478947747958,-116.59721810951609,3.315507679010668,120.40847827878933
135.897896,104.41501,-128.504763,162.041473,97.115164,-139.367767,107.983109,128.083384,-141.317655,102.466225,-12.403160479652108,-112.58354063017386,19.175676106644808,113.26469887264086
136.023423,104.795674,-142.650839,161.789459,95.384951,-155.342771,110.210922,127.816792,-156.408028,102.580902,3.03252686672982,-112.69349223672516,-2.0076477570561875,112.7342867618644
136.149472,106.355337,-157.339678,158.951233,91.69014,-168.482641,107.260689,125.340288,-174.612009,98.516373,12.373465874382704,-116.53276900253563,-22.516846623139493,117.18783601186108
136.273411,107.912052,-172.785595,159.70726,86.429849,-176.128872,107.131386,118.615146,-191.832258,97.812042,12.560332098854335,-124.62515430977433,6.099992738362786,125.25650094573363
136.399059,105.243866,-185.149865,162.703491,83.284,-180.099722,108.679756,109.772385,-205.109143,102.124786,-21.235403667391008,-98.40403349039842,23.84622914809949,100.66924145982475
136.523998,100.570791,-194.725058,162.517731,77.856178,-184.116339,109.523514,101.121737,-215.754965,104.226753,-37.40285259206134,-76.63894380456921,-1.4868055611138111,85.27896041523599
136.648199,94.544344,-203.207176,159.998962,72.110177,-191.682723,104.3741,94.030908,-224.459367,100.88031,-48.52172687820578,-68.29347589794011,-20.279780356035822,83.77563386489967
136.773142,86.313675,-209.994804,159.456848,68.40215,-203.25056,100.0196,87.703371,-229.012708,99.484993,-65.87539117837632,-54.32579656323192,-4.338890534083464,85.38652900272831
