time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
185.384072,-52.809033,-215.708659,176.813995,-59.93644,-238.046585,105.69413,-16.624768,-242.845644,118.025414,24.486554146170924,12.23835795549701,0.8786963142496239,27.37460026009946
185.50923,-48.639313,-214.796588,176.628876,-53.770125,-238.860011,105.968628,-7.103403,-234.896233,117.68383,33.31564901963943,7.287356781028818,-1.4790824397962252,34.103343508427564
185.634703,-43.0329,-214.575871,176.254105,-46.722513,-240.410852,106.038048,0.058951,-229.287398,117.547318,44.68222645509413,1.759079642632347,-2.986865700190342,44.71683935804763
185.760074,-36.775899,-215.269481,175.81723,-38.845801,-241.73472,105.867134,6.533217,-225.050475,117.729828,49.90788140798058,-5.532459659729921,-3.484657536431954,50.213591153387874
185.885398,-30.56868,-217.070346,176.05014,-30.962039,-241.711161,105.849838,13.049699,-220.263343,117.930099,49.529371868115405,-14.369673805495342,1.8584628642557883,51.5717578033404
186.010738,-23.378655,-219.275451,175.502182,-22.434985,-242.620324,104.275726,19.648673,-216.736931,117.126465,57.364169459073985,-17.59298707515641,-4.3717727780438755,60.00134275127497
186.135973,-15.223902,-221.930559,174.292114,-12.700184,-245.01234,103.505135,26.537922,-214.068454,115.941032,65.11560665947832,-21.201006108515266,-9.662378727991157,68.4801058019422
186.261168,-6.965238,-224.790175,173.968124,-1.387347,-247.345742,103.532219,32.205002,-210.84886,114.768791,65.9664044091266,-22.841295578898727,-2.587882902672094,69.80896285142084
186.386831,0.926972,-227.016852,175.31163,11.417236,-247.632118,105.940338,36.017129,-206.447472,114.440193,62.80456458941625,-17.719432131971562,10.691341126664074,65.25635301137893
186.511717,9.608408,-228.040168,175.26886,24.077969,-245.683438,107.178429,39.384497,-202.979074,114.839386,69.51488557564299,-8.194000928846824,-0.3424723347694489,69.99614966422568
186.637239,18.646601,-227.6008,174.796936,35.357226,-241.845804,108.442284,46.773947,-200.458735,115.900696,72.00485173914339,3.5003266359685044,-3.7596915281786534,72.0898811244303
186.762449,28.147376,-225.690235,173.658539,44.520325,-237.569411,108.240784,57.475941,-198.427783,115.670204,75.87872374410395,15.258885073075964,-9.09190160530236,77.3977667036161
186.887347,38.001233,-222.464939,174.8013,51.691135,-236.112692,109.221039,68.549329,-197.839384,115.693962,78.89523451136016,25.823439926980175,9.149554036093383,83.01390292152796
187.013482,47.38114,-219.95624,175.651794,57.872987,-237.744043,110.855293,79.699024,-198.171732,116.12648,74.36403060212972,19.88899988107884,6.742728029491925,76.97779786187728
187.138723,56.431456,-218.305418,175.907608,64.496695,-240.041545,110.583649,90.105244,-198.730082,116.240929,72.26320454165037,13.18116271828042,2.042573917487395,73.45552246927512
187.250621,64.656654,-217.153998,175.239471,71.605618,-241.393315,109.302505,99.089145,-198.238868,115.727325,73.50621101360403,10.289906879479863,-5.97094675508072,74.22294282204695
187.3762,73.870615,-217.167735,174.019836,82.402368,-241.376697,107.467636,107.833883,-196.667538,114.736809,73.37182968489012,-0.10938930872192114,-9.712093582524583,73.3719112285443
187.501383,82.059072,-217.604906,175.631424,95.226001,-238.332168,108.538834,115.195831,-194.867933,114.584038,65.4118929886684,-3.4922553381851515,12.873856673830357,65.50505012369725
187.626848,89.569546,-216.937872,177.134659,107.483393,-232.820883,110.308441,120.677088,-191.8778,116.633667,59.86110867573048,5.316494639939803,11.98130952855453,60.09673408051492
187.752125,96.62943,-214.632608,177.74707,117.824996,-226.295816,111.853264,125.823336,-187.226609,117.697159,56.35419111248965,18.40133464243068,4.888455183313409,59.28240862655402
187.877276,103.829218,-210.72231,177.5896,126.137679,-219.766641,111.890343,133.500668,-180.047941,117.261017,57.52880919849361,31.244640474310064,-1.2582400460246626,65.46595639082635
188.002788,110.548768,-205.207112,177.162674,132.255517,-214.362825,110.098076,143.03229,-172.994068,118.152664,53.53711198928556,43.94159920963216,-3.4014755561215684,69.26100274507473
188.128784,116.30318,-198.779092,178.395218,136.573962,-209.764897,109.172691,153.097501,-167.68023,120.044983,45.67138639322376,51.017651354016756,9.782405790660993,68.47390951858344
188.254657,121.59116,-193.422155,179.377655,139.896994,-205.976518,109.543381,163.531635,-163.379795,123.618172,42.01043909336766,42.558269048957634,7.804985977929379,59.80036168169068
188.380538,126.443649,-189.487101,179.842896,143.893028,-203.20143,109.320679,173.779599,-160.094514,127.196861,38.54822411642962,31.260110739509855,3.695879441695087,49.63023378926303
188.506222,131.075089,-186.252972,179.624924,149.067145,-200.867036,108.331474,183.371351,-157.084858,129.584503,36.84987747047952,25.732225263357478,-1.734285987078637,44.94508745784712
188.631522,135.139087,-183.855589,179.085693,154.826337,-198.249505,107.453415,191.5145,-154.529104,130.629883,32.43414205906302,19.133144453314795,-4.303519553073267,37.65701512041139
188.757313,138.196003,-182.133706,179.717651,160.407846,-194.974945,107.774902,197.55183,-152.605252,131.066971,24.30154780548286,13.688443529344182,5.023872932084907,27.89155269966542
188.882672,140.9474,-180.023638,180.172379,164.823008,-191.47088,108.709351,201.647454,-150.782702,130.719955,21.948140939221986,16.832201916096427,3.6274060897103984,27.659427181924652
189.007599,143.156075,-177.321707,180.70369,166.836027,-188.111534,110.704185,204.151903,-150.244446,130.656601,17.679724959378344,21.628078798020592,4.252971735493931,27.934682155568794
189.133031,144.571819,-174.19045,180.792053,167.219106,-185.100075,110.116341,204.788526,-148.026771,129.54628,11.2869443204297,24.963781172270803,0.7044693539130589,27.396815189169388
189.25835,145.286862,-171.029744,181.036469,165.714565,-182.201442,109.845261,204.556282,-148.230054,129.615234,5.70578284218595,25.221283285052785,1.9503507050005533,25.85863663047738
189.383869,145.522703,-168.518141,181.299118,163.574555,-179.44673,109.598862,202.949537,-149.675555,130.058807,1.8789266963567195,20.00974354480229,2.0925039237086662,20.09776610121232
189.509081,145.400782,-167.199534,180.359909,159.779738,-178.039688,108.929512,200.541963,-156.475265,130.019775,-0.9737165766860202,10.530995431747469,-7.500950388141469,10.575915504352292
189.634293,144.144181,-167.61698,180.524521,156.284289,-179.005943,109.429291,197.582697,-167.761219,129.427887,-10.035787304730707,-3.333913682394631,1.314666325911247,10.575065355233138
189.759543,141.586476,-169.824562,180.455338,151.87543,-182.037529,110.053085,191.142043,-182.048165,129.787949,-20.420798403194564,-17.625405189621382,-0.5523592814370011,26.975246347758272
189.885241,139.219025,-172.634611,180.13475,146.390046,-185.976315,110.03447,181.820955,-196.099704,129.089233,-18.834436506547593,-22.35555856099559,-2.5504622189693973,29.231951647012483
190.010667,135.89654,-175.864922,179.767532,139.978091,-189.524452,110.030678,170.333033,-208.41702,127.369545,-26.489603431504488,-25.75471592811606,-2.9277661728827766,36.94596706673584
190.135748,131.822492,-180.170364,179.193588,131.835307,-192.326334,109.823547,157.003442,-217.565704,126.330101,-32.571277811979094,-34.421231042286124,-4.588578601066578,47.38891520990498
190.260691,126.473182,-185.07092,178.530121,122.756944,-194.715673,108.656441,142.986338,-224.535823,124.631905,-42.81400318545209,-39.222333384022505,-5.310157431788796,58.06401902083
190.386028,120.387493,-190.135991,178.496262,114.807487,-198.647582,108.89299,130.273324,-229.989619,123.055061,-48.5546087747425,-40.4116182771242,-0.27014369260478754,63.17158320830894
190.511457,114.605192,-194.831225,178.724091,107.542928,-204.789246,109.862885,118.480273,-234.819832,122.457436,-46.10019214057472,-37.43340056924726,1.8163981216464393,59.38423354372462
190.636506,108.963278,-199.570659,178.984787,101.16149,-210.707022,111.528137,107.02364,-239.37645,122.001144,-45.11762589065448,-37.90061495893927,2.0847507776955045,58.92416126068174
190.761528,103.753675,-204.978084,178.411636,95.245637,-215.303474,111.536827,95.659598,-243.441691,120.699821,-41.669490169729706,-43.25178768536684,-4.584401145398555,60.058834062819194
190.887391,99.125314,-211.136485,177.656372,89.771102,-217.93197,109.755096,84.598194,-247.19336,119.738708,-36.77300715857436,-48.92939942635665,-6.000683282616217,61.20735400022216
191.0122,94.315629,-217.637697,176.775223,84.762739,-219.937504,105.479301,73.804667,-251.282107,119.397804,-38.53636356352537,-52.089288432725674,-7.059979648903526,64.79463933172168
191.137549,89.000131,-223.439534,177.575592,80.138785,-223.024187,105.436646,62.561792,-254.19874,119.55545,-42.405587599422475,-46.285466976202514,6.385124731748874,62.774025781826566
191.262533,82.130443,-228.029394,177.677292,75.092659,-226.725213,106.035866,50.627301,-255.269116,120.383049,-54.964539461058216,-36.72358061832388,0.8137041541317872,66.10387259152643
191.387836,75.229474,-231.206107,177.297775,69.364122,-229.69043,106.327095,38.76207,-254.48164,123.280785,-55.07425201311918,-25.352250145646522,-3.0287942028521706,60.62928188797881
191.513151,67.758167,-233.376415,176.98967,61.191899,-229.901766,107.379341,28.383847,-254.647306,125.273987,-59.62021306308076,-17.318820572158135,-2.4586442165743176,62.084711094582325
191.63882,59.812698,-234.75205,175.801514,51.485565,-230.335736,106.52375,18.695764,-256.239924,126.681282,-63.225369820711364,-10.946494362172139,-9.454646730696025,64.1659810786587
191.763988,51.841548,-235.249883,175.585861,39.808049,-230.738391,106.486687,10.045605,-258.735662,128.238617,-63.683609229194815,-3.9773184839576055,-1.7229084110954835,63.80768877478339
191.875505,44.670624,-234.98531,175.935013,30.900774,-231.406919,108.523819,3.822657,-261.361969,130.067184,-64.30341562273479,2.372490292960101,3.1309307101162016,64.34716754403695
192.001281,37.701275,-234.873963,175.945404,23.745058,-232.892738,111.238029,-2.08643,-265.736182,130.78949,-55.41080174277994,0.8852801806385424,0.08261512530211113,55.417873206898655
192.126289,32.87547,-235.2269,175.984039,19.675387,-234.337828,112.317238,-7.531884,-270.644109,130.224304,-38.60396934595934,-2.823315307820091,0.3090602201458848,38.70707375391661
192.251695,29.533807,-236.486033,175.874512,18.350212,-235.245239,111.972252,-10.503611,-274.406014,130.157074,-26.646755338660434,-10.04045260992305,-0.8733792641499398,28.475608135569978
192.376158,26.940359,-238.081339,176.087219,18.052615,-235.783606,110.614418,-10.894597,-276.468445,129.267426,-20.837100182384923,-12.81751203168918,1.7089978547842257,24.463715144949727
192.501542,24.576806,-239.745368,175.704315,18.089241,-236.688954,109.519318,-10.438664,-276.811642,128.310562,-18.850515217253072,-13.27146206852582,-3.0538505710457957,23.053711835455243
192.626275,22.898557,-240.693531,175.178253,18.084022,-237.500908,109.080086,-11.173419,-274.966043,127.476593,-13.454731306070638,-7.601540891344349,-4.21750458980406,15.453582705681473
192.751318,23.220143,-239.100197,173.869629,19.186974,-237.674447,108.716515,-13.030596,-266.707401,122.72155,2.5718032996648095,12.742288652702937,-10.465391905184259,12.99923429748725
192.875952,27.20456,-236.532303,173.168106,24.056474,-236.270221,108.307014,-13.025976,-254.624256,116.84861,31.968941059418256,20.60347898646995,-5.62866473032982,38.03309793859116
193.000953,32.243631,-234.802945,173.590225,31.634087,-233.99739,108.22213,-7.286835,-238.746319,113.032387,40.312245502036795,13.834753321973857,3.376924984600265,42.62015411629048
193.125626,38.11829,-234.096854,174.364563,40.543199,-232.719261,108.493362,2.518992,-224.064133,112.732841,47.1205393308891,5.6635438306608386,6.2109518500396375,47.45967715393441
193.250834,44.435578,-233.683518,174.641708,49.206554,-231.695283,107.84993,13.9354,-214.229986,111.23114,50.45434796499171,3.301194811833589,2.213476774647149,50.56223013038626
193.375871,51.619604,-233.15748,174.510818,56.284746,-231.221751,107.737968,28.638525,-208.234946,111.201645,57.455201260430684,4.207058710621928,-1.0468101441973356,57.609022686305096
193.501627,60.659437,-231.861759,174.298813,65.503811,-230.527782,107.59137,44.314557,-205.055191,111.238274,71.88391011163104,10.303452717959694,-1.6858440153946093,72.6185766236731
193.627138,70.165754,-229.557029,174.212463,77.156572,-229.318817,106.726837,58.947475,-203.147557,110.19809,75.7409071714898,18.362772984042927,-0.687987507071009,77.93507843598883
193.75275,79.151348,-226.796636,174.528152,87.60258,-227.864984,107.738602,70.970949,-201.122753,109.789566,71.53451899500632,21.975551698884036,2.5132073368787853,74.83389793614418
193.877946,85.545001,-223.746612,175.371384,95.608776,-225.459858,109.339882,79.955454,-198.248603,110.385117,51.06914757659307,24.361992395919994,6.735295057349178,56.58236923016484
194.00307,89.661868,-219.883431,175.526627,100.483273,-221.74956,109.530281,85.021343,-194.308457,111.966835,32.902296921454024,30.87482017838313,1.2407132124930869,45.12001400437523
194.128412,93.09414,-214.813623,175.416534,102.931377,-216.06605,109.009262,88.103679,-188.996648,113.228348,27.383255413191858,40.447798822425305,-0.8783408594085566,48.84533863741238
194.254142,95.718296,-207.968517,174.937515,104.607807,-208.998755,109.226646,90.927628,-182.659357,112.625488,20.871359261909717,54.442901455498124,-3.80990217131954,58.30645895895912
194.379143,97.994958,-199.160066,174.085205,107.502987,-200.825987,108.097946,94.712065,-174.356128,110.339905,18.213150294798023,70.46704426364724,-6.818425452596426,72.782712033255
194.504854,99.532298,-188.870299,173.769836,111.385975,-190.535909,105.983223,98.252876,-164.110933,109.702774,12.22916053487806,81.85255864642221,-2.508682613295697,82.76106406006272
194.630411,100.82878,-177.919975,175.586624,114.863583,-178.496574,105.623222,102.215716,-153.810327,111.480865,10.325844038961147,87.2139665649761,14.469826453322304,87.82311210105071
194.756048,103.00815,-167.476633,177.290924,116.802139,-166.801096,108.626411,106.026904,-143.365791,114.151726,17.346561920455716,83.12314047614466,13.565271377064203,84.91383687643071
194.881396,106.039188,-157.24737,177.323364,119.871244,-156.522271,108.400406,110.610009,-132.875011,114.881729,24.1809841401533,81.60691036155185,0.2587995021859751,85.1140870405405
195.007482,109.423055,-146.796949,176.447327,124.420297,-146.092151,106.600723,114.888718,-122.322997,114.374069,26.8377694589376,82.88327808003055,-6.947932363623973,87.12005311535776
195.133151,113.302669,-136.46611,175.6147,129.68912,-135.102915,105.254219,118.685964,-111.260478,112.688736,30.871686732609994,82.2067415193964,-6.625556024159363,87.81235330494941
195.258289,117.2257,-126.080791,176.660675,134.099542,-122.208747,105.916237,121.430939,-100.762899,111.311531,31.3496379996503,82.99093001327009,8.358572136361937,88.7146789836756
195.383984,120.375626,-115.081408,177.907379,136.387523,-108.712663,108.370377,123.041258,-91.264564,112.125145,25.06007398862172,87.50851664743513,9.91848522216413,91.02608304299173
195.508887,122.666407,-104.072717,177.84198,137.525392,-96.663337,110.284683,124.185457,-81.240897,112.245499,18.34048021264669,88.13792302827761,-0.5235983122902638,90.0259223233457
195.634608,124.761721,-93.182595,176.866287,139.250033,-86.321336,108.881149,127.227747,-70.087126,110.932068,16.66638031832399,86.62134408730529,-7.760779821986918,88.21012121296715
195.760053,126.188067,-82.399692,175.788116,141.216074,-76.986469,106.339027,132.29934,-58.771176,110.592018,11.370289768423275,85.95721630992752,-8.594770616603952,86.70597744774913
195.885363,127.456135,-72.237276,177.164536,142.465968,-69.372035,106.903664,139.376422,-47.28114,111.98851,10.119447769530497,81.09820445294822,10.984119383926675,81.72711905268928
196.010786,129.700099,-64.439357,178.400238,144.209526,-64.330833,108.088234,148.533775,-37.173953,113.563965,17.891168286520685,62.17295870774109,9.852275898361263,64.69598671580087
196.13659,132.199593,-59.23349,179.210159,146.453803,-61.642774,108.508575,159.161849,-29.651415,116.448174,19.868159994910112,41.38077485611997,6.437959047406258,45.90329301124525
196.262095,134.548803,-54.985401,178.702713,149.247841,-59.072713,107.232452,169.311873,-23.936765,119.160477,18.718059041476092,33.847966216492,-4.043233337318152,38.67881269213119
196.387614,137.132541,-51.409805,178.594284,152.948965,-55.727274,107.023979,177.556755,-19.627379,121.070862,20.584437415845304,28.4864920848579,-0.863845314255045,35.14540218901363
196.512929,139.450629,-48.399947,178.575302,156.65665,-52.632461,108.363701,185.085441,-15.584399,123.195061,18.498088816183053,24.018337788772207,-0.1514742848022502,30.31599973589787
196.638636,141.143403,-45.180161,179.076675,158.519908,-50.215543,110.295502,191.354096,-11.512336,124.771454,13.4660281448155,25.613418504940732,3.988425465567487,28.937538276539758
196.763878,141.921837,-41.215749,179.129654,157.820468,-48.940713,111.266663,197.246362,-8.384124,124.783966,6.215438910269043,31.654013829222972,0.4230130467414079,32.25846047702719
196.889344,142.471202,-37.546016,179.249619,153.651244,-48.2996,110.082031,200.895416,-5.310427,123.769188,4.378596591905726,29.24882438270392,0.9561554524733267,29.57474997163803
197.014193,141.768759,-35.169869,179.004715,145.85146,-46.195438,108.369446,201.89907,-2.608226,124.16449,-5.62634061946792,19.03216685756217,-1.961601614750363,19.846387179039983
197.138439,138.531012,-34.569734,178.973175,138.603878,-42.673353,106.393051,202.918143,-1.049732,123.932098,-26.05916488257167,4.830215862080103,-0.25385123062317444,26.503038687126935
197.26318,132.24103,-34.727356,178.668289,132.494822,-40.4535,106.604897,204.381964,-0.276763,123.483727,-50.42433522258118,-1.2635941671142865,-2.444152283531557,50.44016507564588
197.388028,126.102419,-35.018546,178.555862,127.777204,-40.433239,106.083336,202.050296,-2.975726,122.085861,-49.16867711137297,-2.3323561450726746,-0.9005110214021006,49.2239646317717
197.513705,119.205661,-35.864443,178.311752,123.679605,-42.659971,105.783104,194.826375,-13.847439,116.267189,-54.87685097512042,-6.730722407441516,-1.9423601772797372,55.288076445754655
197.625757,112.533794,-37.038599,177.932007,118.830518,-46.282607,106.162575,186.062364,-25.200293,110.772346,-59.5425962945746,-10.478670617212881,-3.3890068896583285,60.4576158263186
197.751114,104.983909,-38.44131,178.010269,111.157996,-50.54382,107.856873,177.647488,-38.494632,107.261169,-60.22707148383825,-11.189730130745888,0.6243129621799347,61.2577358373478
197.876379,98.932972,-40.101303,177.740997,102.159001,-54.053123,107.553139,170.395116,-52.28758,107.999718,-48.3050892108788,-13.251850077836615,-2.1496188081270415,50.08985100952505
198.001812,94.459433,-41.769564,177.806351,93.594833,-55.03572,106.983444,162.362947,-64.686638,109.814095,-35.66476923935056,-13.300016742004086,0.5210271619111838,38.063975228997236
198.126888,90.644418,-42.906469,177.628998,86.493023,-53.296547,104.926369,153.386254,-77.027748,110.996864,-30.501575042372533,-9.08971345421931,-1.417961879177466,31.82717346459309
198.252304,87.988123,-43.992685,177.522156,81.760592,-49.591005,103.606865,140.168792,-89.449215,110.794159,-21.179873381386525,-8.660904509791326,-0.8519008738916822,22.88227050314914
198.377986,86.10558,-45.790032,178.108902,78.843392,-45.47155,103.481689,122.023731,-99.103754,107.998611,-14.978620645758713,-14.300751101989402,4.668496682103106,20.709190194949688
198.50296,83.015916,-48.263982,177.66214,76.933676,-40.606477,103.142929,114.257218,-103.330384,107.049141,-24.722454270486512,-19.795717509240546,-3.5748395666296613,31.67128315780637
198.628117,77.863421,-49.593153,176.740311,74.907444,-36.474278,101.718567,66.010145,-105.547195,108.27681,-41.168252674640165,-10.620029243270341,-7.36538108136174,42.515997570454985
198.753508,71.9216,-49.50161,175.966675,69.929413,-34.151174,100.482071,48.518068,-97.847794,107.406464,-47.3863435174745,0.7300603711589823,-6.169788900319284,47.39196704191159
198.878876,64.402777,-48.137891,175.133102,58.911361,-33.71977,100.807312,37.560356,-89.769246,104.496513,-59.97402048370537,10.877727968861349,-6.649009316573062,60.95250691107347
199.004269,55.526851,-46.226012,176.050812,45.392153,-34.810024,103.974426,32.175917,-84.299359,101.560547,-70.78486039890441,15.247095132901897,7.31867010120167,72.40835843798799
199.129669,46.556395,-44.911126,177.23291,34.0192,-37.137733,108.005188,30.009039,-82.057284,100.092331,-71.53473684209767,10.485534290269976,9.426618819775687,72.29913557173829
199.254993,37.467322,-44.700103,177.154175,24.787512,-40.031746,108.997978,28.847759,-82.981629,98.996033,-72.5246002361842,1.683819539752912,-0.6282515719254953,72.54414440642871
199.380096,28.47928,-46.208146,176.341003,17.147423,-42.680178,108.229996,24.871021,-85.443374,99.323402,-71.84513560826127,-12.05441116520029,-6.500019983533859,72.84938118549228
199.505731,19.299921,-49.359557,175.170547,9.541577,-44.856122,105.927673,16.384743,-88.57755,99.790451,-73.06370836153019,-25.08386198113817,-9.31632108886942,77.24963178829738
199.631123,10.637067,-53.487886,174.645615,1.07929,-46.506331,103.784393,3.369195,-91.549103,99.541954,-69.08617774658393,-32.92338426693756,-4.186327676406674,76.53005414359133
199.756528,2.255737,-57.898489,176.306076,-7.426257,-48.174236,103.06958,-13.362718,-93.411505,101.08963,-66.83409752402181,-35.170870379968676,13.24078784737442,75.52341832263035
199.881847,-6.107297,-61.629868,177.721436,-15.125504,-50.418215,104.831406,-30.9004,-92.181339,105.078598,-66.73396691643437,-29.77504608240003,11.294057565094912,73.07513742452218
200.007238,-14.030515,-64.215508,178.502731,-22.435519,-52.437285,106.047012,-46.30862,-88.839155,108.910477,-63.1880916493171,-20.62061870469046,6.230869839142784,66.4676225093596
