time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
78.161058,118.156379,27.012633,155.244324,96.798533,27.598547,96.202972,124.730226,18.367955,92.123581,0.0,0.0,0.0,0.0
78.286464,113.143519,15.579838,154.32753,97.547631,13.05884,93.113167,126.220574,3.372974,92.341675,-39.97304754158556,-91.16625201346164,-7.310607147983539,99.54461329446139
78.398083,108.672385,5.634873,155.678238,101.637092,-2.112551,93.694702,128.131857,-5.535132,92.726173,-40.05710497316594,-89.09742069002223,12.101058063590804,97.68788068356298
78.523543,105.212561,-7.226847,160.109879,104.876212,-17.812998,99.085945,129.626621,-12.043958,93.549385,-27.577108241669887,-102.5164992826367,35.32313884903456,106.16086625560112
78.648827,104.175643,-20.781614,160.939331,105.541193,-34.529284,101.094604,132.763703,-22.954261,93.633194,-8.276539701797944,-108.19232304205408,6.620574055745717,108.50843227450862
78.774544,105.4246,-34.835529,159.528976,103.145931,-49.772588,99.535179,134.447631,-39.844614,90.829346,9.934670728699519,-111.79009203209608,-11.218490737131111,112.23066585845505
78.89974,108.861262,-50.350936,159.466431,98.643011,-59.438689,96.821106,131.875602,-60.669517,88.623985,27.450254001727842,-123.92893542925847,-0.4995766637912226,126.93264939088246
79.024143,110.768226,-66.550851,161.096268,92.745435,-71.557205,100.054565,127.296133,-80.767072,92.965591,15.32892293594196,-130.2212567221038,13.101267654316993,131.1203705785646
79.148948,109.185278,-82.023564,160.068344,83.968322,-87.24787,104.21283,125.065247,-100.431417,97.057098,-12.683370057288455,-123.97510516404682,-8.236240535234465,124.62220739678217
79.274696,105.701712,-98.267565,156.995804,79.577304,-103.798937,101.268921,126.685838,-116.236368,96.306,-27.7027547157804,-129.1790008588591,-24.434106307853536,132.11607351770567
79.39941,99.63612,-114.893761,154.690079,82.759589,-123.5962,96.474304,129.396628,-127.040899,95.071198,-48.636015202784975,-133.31459178600917,-18.48810077457258,141.9092750946033
79.524827,95.569618,-130.157391,154.492706,88.797721,-141.746169,100.19722,131.061302,-137.202766,98.05584,-32.42385003627929,-121.70303866302129,-1.5737340232982835,125.9481467548768
79.649597,93.712631,-146.031125,154.079117,88.143967,-158.170607,103.001823,131.223674,-152.652588,98.580383,-14.88328123747722,-127.22396409393492,-3.3148112527050433,128.09156529673874
