57.213155,68.743253,160.59021
36.394994,67.88411,131.64521
84.018316,68.432038,126.72699
11.269023,0.00,0.00
57.507649,67.96497,160.803024
36.591687,67.489358,131.9198
83.346906,66.702554,126.655228
11.296278,0.00,0.00
57.865348,67.154691,161.023163
36.768952,67.101487,132.218628
82.6157,65.045239,126.693687
11.324726,0.00,0.00
58.575978,65.830048,161.312317
37.066808,66.514085,132.683952
81.693997,62.680566,126.710014
11.366159,0.00,0.00
59.142747,64.878053,161.473175
37.266244,66.148053,132.899445
81.245341,61.157586,126.63102
11.394064,0.00,0.00
59.792724,63.859155,161.632233
37.488332,65.771901,133.008072
80.949797,59.67291,126.504509
11.421499,0.00,0.00
60.486474,62.739251,161.868729
37.763085,65.365495,133.014626
80.808225,58.245721,126.369904
11.449523,0.00,0.00
61.201587,61.552228,162.100235
38.116517,64.91887,132.951424
80.833855,56.892197,126.319786
11.477111,0.00,0.00
62.342634,59.674229,162.47226
38.813866,64.139714,132.734314
81.145515,55.079617,126.364967
11.51948,0.00,0.00
63.125744,58.408673,162.853546
39.39301,63.509698,132.498512
81.552234,53.987603,126.333984
11.547011,0.00,0.00
63.903203,57.101407,163.330429
40.039197,62.791421,132.215973
82.061519,52.895768,126.161201
11.57504,0.00,0.00
64.643421,55.772694,163.823242
40.748467,62.008218,131.880257
82.618131,51.745316,125.84301
11.603052,0.00,0.00
65.722289,53.968556,164.550751
41.870297,60.651666,131.262909
83.501568,50.080699,125.181526
11.64482,0.00,0.00
66.406407,52.896905,165.061432
42.59533,59.68588,130.798523
84.095278,49.066014,124.724625
11.672794,0.00,0.00
67.034449,51.89082,165.571136
43.235101,58.644875,130.399185
84.641542,48.161549,124.323784
11.700451,0.00,0.00
67.58913,50.919539,166.121078
43.795815,57.580991,130.122971
85.099115,47.352496,124.008339
11.728505,0.00,0.00
68.262925,49.453795,166.985489
44.466893,56.079083,129.965324
85.65165,46.364222,123.633484
11.770389,0.00,0.00
68.634906,48.54773,167.575714
44.834866,55.167741,129.944641
85.917964,45.759751,123.389633
11.798197,0.00,0.00
68.935242,47.685731,168.135513
45.111432,54.294118,129.911156
86.042395,45.112,123.199234
11.8265,0.00,0.00
69.180169,46.885556,168.681335
45.304051,53.426911,129.848114
86.035719,44.441653,123.08567
11.854478,0.00,0.00
69.417062,45.725146,169.453812
45.440736,52.165372,129.645523
85.838356,43.423055,122.88311
11.896968,0.00,0.00
69.501748,44.987923,169.946747
45.447484,51.341714,129.457825
85.672417,42.750241,122.738609
11.924927,0.00,0.00
69.516601,44.267596,170.437302
45.395913,50.517114,129.182419
85.484495,42.089597,122.636864
11.952938,0.00,0.00
69.461503,43.552178,170.928024
45.291486,49.663588,128.868156
85.237207,41.388802,122.539619
11.981153,0.00,0.00
69.339385,42.866385,171.363632
45.136945,48.7669,128.512306
84.936132,40.656016,122.469131
12.008952,0.00,0.00
69.062772,41.91725,171.926483
44.834748,47.343701,127.90937
84.426775,39.460215,122.453339
12.050978,0.00,0.00
68.785825,41.32869,172.239609
44.538083,46.286864,127.515701
84.081354,38.575723,122.537796
12.079162,0.00,0.00
68.455233,40.819646,172.423569
44.138802,45.144685,127.309784
83.769193,37.637244,122.733887
12.107005,0.00,0.00
68.07908,40.42339,172.515381
43.699159,44.005648,127.322868
83.488741,36.629487,123.021332
12.135188,0.00,0.00
67.395725,39.774546,172.946716
42.999188,42.272118,127.367004
83.254208,34.971259,123.463448
12.176869,0.00,0.00
66.861358,39.246354,173.331192
42.471661,41.006772,127.460533
83.22052,33.771378,123.783272
12.205275,0.00,0.00
66.351213,38.749997,173.73793
41.998662,39.619975,127.655731
83.325496,32.346559,124.038239
12.233291,0.00,0.00
65.84219,38.115657,174.172272
41.622201,38.261575,127.783302
83.538165,30.76509,124.01889
12.261066,0.00,0.00
65.173926,37.075467,174.737778
41.212476,36.15149,127.72802
84.188571,28.398339,123.503242
12.30328,0.00,0.00
64.80092,36.285663,175.042099
41.088166,34.646807,127.657837
84.733119,27.008987,123.232727
12.331078,0.00,0.00
64.501133,35.439694,175.266953
41.096799,33.133794,127.565369
85.323419,25.96888,123.102135
12.359263,0.00,0.00
64.294448,34.552432,175.439789
41.242375,31.603841,127.464813
85.954704,25.103463,123.051292
12.387281,0.00,0.00
64.155569,33.624947,175.567352
41.525163,30.0986,127.371033
86.614861,24.350859,123.179375
12.415026,0.00,0.00
64.101186,32.15041,175.673096
42.141381,27.907968,127.318352
87.552538,23.375914,123.378616
12.457191,0.00,0.00
64.143219,31.133671,175.732925
42.642846,26.530126,127.306381
88.165536,22.794915,123.414467
12.484746,0.00,0.00
64.278545,30.10178,175.761948
43.20699,25.238169,127.274208
88.782587,22.251047,123.371788
12.512551,0.00,0.00
64.479627,29.016117,175.796844
43.841496,23.977576,127.225121
89.403906,21.705962,123.208252
12.54055,0.00,0.00
64.915218,27.348415,175.856995
44.972623,22.103239,127.204391
90.32556,20.94555,122.866135
12.58218,0.00,0.00
65.298714,26.179073,175.92308
45.870318,20.886744,127.215057
90.945949,20.39342,122.560875
12.609894,0.00,0.00
65.749254,24.992741,175.952637
46.980515,19.704235,127.180428
91.537442,19.771684,122.200684
12.637876,0.00,0.00
66.269579,23.771105,175.99437
48.195401,18.557674,126.987259
92.085829,19.059158,121.78125
12.666701,0.00,0.00
67.202034,21.902771,176.023148
50.202409,16.949553,126.512985
92.899551,17.764778,121.075981
12.708004,0.00,0.00
67.922654,20.624102,176.029953
51.631942,15.901275,126.066429
93.435254,16.706068,120.569115
12.736035,0.00,0.00
68.737163,19.326408,176.04393
53.145757,14.829535,125.584541
93.945924,15.480739,120.094498
12.762884,0.00,0.00
69.618215,18.026579,176.019012
54.689256,13.772596,125.066322
94.431558,14.109475,119.684586
12.790535,0.00,0.00
71.095981,16.103441,175.995972
56.987515,12.109376,124.26786
95.110215,11.800749,119.228867
12.832557,0.00,0.00
72.159114,14.812142,176.074219
58.496775,10.90994,123.711197
95.549382,10.166795,119.052353
12.860544,0.00,0.00
73.236527,13.512314,176.212677
59.990731,9.636653,123.18222
96.005334,8.512736,118.984077
12.888537,0.00,0.00
74.318185,12.209088,176.399017
61.472502,8.273632,122.753448
96.488896,6.867303,119.147453
12.916497,0.00,0.00
75.877204,10.315562,176.776779
63.648381,6.047041,122.120102
97.216525,4.530902,119.621483
12.958465,0.00,0.00
76.863327,9.070659,177.05777
65.027203,4.390342,121.706398
97.746983,3.037083,119.916252
12.986639,0.00,0.00
77.781548,7.883245,177.285065
66.291108,2.707799,121.364807
98.295441,1.584542,120.148376
13.014577,0.00,0.00
78.635874,6.718451,177.475967
67.430653,1.035149,121.075623
98.832526,0.177724,120.320396
13.041755,0.00,0.00
79.796018,5.064279,177.712265
68.778815,-1.3364,120.624512
99.604215,-1.801305,120.454414
13.083634,0.00,0.00
80.49437,4.001214,177.823975
69.463506,-2.751588,120.349716
99.93681,-2.984571,120.458817
13.111432,0.00,0.00
81.118741,2.975756,177.976013
70.012178,-4.016738,120.163879
100.17146,-4.120271,120.488998
13.139077,0.00,0.00
81.673064,1.975615,178.132217
70.255294,-5.142295,120.040398
100.36098,-5.119054,120.58651
13.167314,0.00,0.00
82.38503,0.517327,178.356995
70.367541,-6.7245,119.955055
100.56342,-6.479274,120.82196
13.208812,0.00,0.00
82.790246,-0.470102,178.492203
70.332804,-7.818721,119.920837
100.684609,-7.340543,120.953445
13.237036,0.00,0.00
83.124342,-1.485324,178.602081
70.221081,-8.928949,119.839874
100.797311,-8.192718,120.945343
13.264691,0.00,0.00
83.421101,-2.53753,178.664398
70.018115,-10.080474,119.738174
100.885739,-9.066278,120.80246
13.292338,0.00,0.00
83.734741,-4.175012,178.699127
69.633999,-11.852378,119.571732
100.939168,-10.436874,120.403061
13.334437,0.00,0.00
83.888497,-5.323611,178.706253
69.380965,-13.008777,119.484398
100.933375,-11.418925,120.105492
13.362145,0.00,0.00
83.989611,-6.493591,178.646362
69.157925,-14.158546,119.374641
100.86583,-12.439895,119.815163
13.390065,0.00,0.00
84.032693,-7.684993,178.5522
68.970027,-15.289401,119.27018
100.711289,-13.522315,119.585533
13.418057,0.00,0.00
84.029879,-8.895236,178.435562
68.807592,-16.424266,119.123436
100.522939,-14.621913,119.453232
13.446133,0.00,0.00
83.940568,-10.688327,178.184814
68.63369,-18.176318,118.81218
100.250138,-16.29436,119.308571
13.487745,0.00,0.00
83.803048,-11.821414,177.956619
68.578353,-19.387275,118.561462
100.103368,-17.465995,119.255653
13.515364,0.00,0.00
83.614173,-12.92517,177.773987
68.605699,-20.622222,118.310547
99.966802,-18.650268,119.208595
13.543215,0.00,0.00
83.390536,-13.976871,177.675537
68.682327,-21.877879,118.065422
99.840798,-19.796115,119.266342
13.571454,0.00,0.00
83.05551,-15.535087,178.051407
68.89204,-23.769004,117.777267
99.58612,-21.275108,119.79538
13.612936,0.00,0.00
82.812633,-16.599719,178.287994
69.085135,-25.066737,117.757317
99.36172,-22.261069,120.338745
13.64081,0.00,0.00
82.576694,-17.699275,178.515991
69.323125,-26.359317,117.788071
99.041833,-23.279708,120.912773
13.669058,0.00,0.00
82.371845,-18.762153,178.643982
69.613256,-27.636413,117.709656
98.72054,-24.340335,121.41394
13.696444,0.00,0.00
82.221784,-20.318931,178.682663
70.128932,-29.591518,117.474052
98.487105,-25.837207,122.025459
13.738548,0.00,0.00
82.193484,-21.390651,178.680206
70.563211,-30.92411,117.376778
98.536076,-26.805953,122.345238
13.766225,0.00,0.00
82.222881,-22.466575,178.739059
71.035375,-32.198066,117.353477
98.729886,-27.716235,122.614235
13.794247,0.00,0.00
82.323923,-23.543338,178.821182
71.543517,-33.437938,117.454765
99.01382,-28.548282,122.895103
13.822139,0.00,0.00
82.52038,-25.047778,178.859207
72.339311,-35.194987,117.797844
99.577607,-29.659156,123.297386
13.863645,0.00,0.00
82.702818,-26.009551,178.864532
