1.525349,-0.160499,1.670081
0.089962,-0.185427,0.169926
0.102923,-0.25369,-0.650877
-0.031617,0.100431,0.025944
-0.925938,-0.384133,2.461154
0.089215,-0.383244,0.013342
0.099391,-0.286696,-0.588315
-0.029237,0.09167,0.02815
0.539885,-0.193504,1.872701
0.174504,-0.586568,0.126595
0.089999,-0.28661,-0.533982
-0.026026,0.079345,0.029117
2.506691,-1.105366,2.134185
0.338307,-0.605142,0.1631
0.162043,-0.305157,-0.481452
-0.017128,0.061258,0.033609
-1.111279,3.037703,2.355982
0.183128,-0.358957,-0.34903
0.167239,-0.256522,-0.391143
-0.006295,0.041523,0.029826
-1.602514,2.675724,2.039823
0.136766,-0.310764,-0.212336
0.12563,-0.176059,-0.331555
-0.002325,0.0333,0.021469
-0.720109,1.533794,1.640292
0.110321,-0.145936,-0.208002
0.10332,-0.132126,-0.277844
0.001636,0.027138,0.014723
-0.494113,2.845683,1.521312
0.151047,-0.089513,-0.132295
0.095999,-0.071453,-0.234979
0.005302,0.024069,0.008095
-1.761869,0.153815,1.988019
0.080852,-0.252892,-0.000605
0.06662,-0.045513,-0.148282
0.01084,0.01494,0.004768
-0.928567,0.298695,1.006369
0.100122,-0.173229,0.036719
0.028611,-0.040606,-0.094382
0.012477,0.008397,0.005299
-0.215788,0.491613,1.665484
0.060102,-0.175837,-0.059992
0.019385,-0.0267,-0.045315
0.014161,0.00297,0.005094
-0.781949,1.297428,2.140896
-0.0291,-0.157487,-0.051106
-0.01181,0.000409,0.00747
0.014339,-0.001625,0.002777
-0.98998,-1.234831,1.310674
-0.102336,-0.186317,0.200933
-0.052737,0.017069,0.062532
0.01126,-0.008875,0.008236
-0.729554,0.582657,1.512889
-0.126132,-0.06565,-0.160385
-0.074544,0.00575,0.095853
0.008479,-0.012279,0.007839
0.428824,-0.770454,0.723935
-0.155372,-0.092025,-0.084556
-0.06808,0.0215,0.131861
0.004652,-0.014129,0.002939
0.469205,-1.456112,0.4262
-0.23465,-0.139893,0.039682
-0.052445,-0.01606,0.152607
-0.000923,-0.018109,0.00331
1.165431,0.002346,-0.133056
-0.314821,-0.03759,-0.099428
-0.015723,-0.034859,0.148563
-0.011786,-0.021731,0.004013
-0.0862,0.284535,-0.457052
-0.293193,-0.025593,-0.023893
0.005104,-0.027784,0.122681
-0.019355,-0.022102,0.002425
0.672171,-0.136183,-0.821357
-0.174929,-0.102362,-0.017988
0.020644,-0.022736,0.100073
-0.026184,-0.023573,0.001934
0.229935,0.279401,-0.254204
-0.126977,-0.070202,-0.11665
0.032149,-0.015494,0.084999
-0.030734,-0.025614,0.000361
-0.15403,-0.162172,-0.31607
-0.069364,-0.136416,0.054415
0.001483,-0.012766,0.089902
-0.036289,-0.03113,-0.000435
0.729579,-0.197128,-0.103669
-0.024407,-0.190953,-0.085811
0.023774,-0.015336,0.090482
-0.037297,-0.03593,-0.00059
-0.08659,0.239555,-0.182954
-0.080213,-0.188159,-0.128286
0.025911,-0.007924,0.084099
-0.038962,-0.040512,-0.003049
-0.095896,0.099466,-0.274841
-0.134617,-0.207206,-0.073192
0.021521,0.003888,0.06725
-0.041275,-0.04531,-0.00548
0.408575,-0.412525,-1.023479
-0.117601,-0.258917,0.039539
0.026678,-0.003566,0.020412
-0.045668,-0.054755,-0.003998
0.383372,0.546714,-1.364513
-0.159561,-0.182298,-0.057152
0.037585,-0.00159,-0.015903
-0.049223,-0.060239,-0.005235
0.702124,0.48346,-1.310699
-0.16287,-0.169023,0.243308
0.053097,0.022632,-0.057525
-0.054428,-0.065258,-0.002364
0.300778,0.692921,-0.087317
-0.187452,-0.217896,0.461614
0.060413,0.036338,-0.075676
-0.0592,-0.070738,0.007045
-0.984249,-3.506112,-0.30299
-0.32948,-0.391091,0.471949
0.04155,-0.050472,-0.076689
-0.068978,-0.083829,0.025365
-1.054199,-3.471164,-0.995095
-0.334563,-0.433218,0.357063
0.015525,-0.15731,-0.093565
-0.078559,-0.095936,0.03663
-1.116562,-2.78012,-0.515536
-0.445007,-0.464441,-0.047197
-0.022305,-0.262841,-0.116542
-0.090383,-0.10996,0.0416
0.732277,-0.123882,-0.338158
-0.449173,-0.434207,-0.346845
-0.022144,-0.287268,-0.133631
-0.102378,-0.121578,0.036608
0.712401,2.946964,0.557729
-0.562699,-0.542566,-0.630554
0.026719,-0.196818,-0.125803
-0.124362,-0.140866,0.01862
-0.873857,3.37098,0.575734
-0.53364,-0.672874,-0.674133
0.01637,-0.097757,-0.111387
-0.140003,-0.157242,0.000371
-1.989738,0.648331,0.78355
-0.423563,-0.865263,-0.45883
-0.032781,-0.038344,-0.083566
-0.15465,-0.179709,-0.016031
-0.940696,-1.454113,1.568759
-0.275831,-1.002952,-0.329231
-0.075151,-0.069464,-0.047769
-0.164728,-0.206565,-0.02807
-0.663009,-3.706127,2.811184
-0.01018,-1.06978,0.03701
-0.099815,-0.188242,0.053108
-0.170461,-0.250776,-0.033921
-0.76654,-3.879087,3.169001
0.104866,-0.976423,-0.038802
-0.127595,-0.286736,0.138206
-0.169612,-0.279036,-0.031328
-0.363463,-3.287024,3.355891
0.185998,-0.95759,-0.243838
-0.148783,-0.386438,0.233775
-0.165773,-0.305529,-0.036882
0.949116,-1.392241,2.93129
0.258148,-0.926536,1.071013
-0.131602,-0.429485,0.327703
-0.160288,-0.331389,-0.027543
3.477185,-3.983721,2.95993
0.401544,-0.886106,1.005296
-0.015612,-0.668092,0.459068
-0.143749,-0.373304,0.023497
3.117425,-0.883183,1.788525
0.414287,-0.776001,0.694241
0.086744,-0.726611,0.525652
-0.131472,-0.397553,0.045659
2.591912,-0.302054,1.913062
0.450391,-0.754264,0.941276
0.1601,-0.734553,0.57926
-0.120681,-0.417301,0.068087
4.347724,2.667133,1.427254
0.308051,-0.853575,-0.370359
0.262619,-0.711163,0.623886
-0.109957,-0.439481,0.078993
1.933499,8.908449,-0.075724
0.176408,-0.81644,-1.317336
0.349095,-0.498116,0.62929
-0.103387,-0.461962,0.053395
0.237545,5.581102,-1.160855
0.210081,-1.074272,-1.267332
0.370085,-0.169923,0.594098
-0.095348,-0.500381,-0.000278
-0.473574,6.392619,-1.54738
0.25394,-1.145167,-1.46667
0.363178,0.001477,0.552486
-0.088335,-0.531142,-0.037285
2.45527,7.107766,-3.488608
0.271546,-1.205845,-1.484084
0.366661,0.198255,0.476795
-0.081849,-0.563451,-0.07802
1.02826,3.125103,-3.553337
0.291913,-1.17236,-1.021157
0.39179,0.338294,0.377063
-0.074448,-0.595263,-0.11009
-0.670133,6.81013,-3.680432
0.470883,-1.091486,-0.784863
0.409541,0.541314,0.221488
-0.058203,-0.643981,-0.151639
-0.086425,3.32901,-3.214755
0.662106,-1.169382,-0.282415
0.41429,0.66793,0.126376
-0.04141,-0.676215,-0.168371
0.935115,0.670931,-3.10132
0.904484,-1.325584,-0.044843
0.426584,0.682722,0.045508
-0.019283,-0.711497,-0.174621
0.560102,0.481598,-3.723548
1.082097,-1.221926,0.034267
0.449619,0.6846,-0.065359
0.008861,-0.748691,-0.17044
-5.95284,0.669178,-4.440048
1.059243,-0.836657,-0.057901
0.301417,0.78994,-0.227375
0.051601,-0.788022,-0.173652
-5.0961,-2.207831,-2.498842
1.256559,-0.761358,0.638458
0.216657,0.790718,-0.308367
0.084634,-0.808366,-0.169862
0.084635,-5.409715,-1.955931
1.542815,-0.527442,0.722596
0.17237,0.619476,-0.367568
0.123856,-0.828358,-0.1508
-1.826763,0.645369,0.18071
1.711709,0.082175,0.3187
0.127786,0.568259,-0.363648
0.168615,-0.834305,-0.134849
-4.274659,3.913191,1.350247
1.222696,-0.033536,1.891446
0.02746,0.681789,-0.298435
0.230301,-0.826444,-0.100755
