823.64457,72.979377,56.062735,154.805878,61.887534,46.189259,117.41288,82.930947,41.91191,117.115295,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
823.769538,69.851795,47.276344,155.243851,59.315086,38.524671,116.846291,80.187077,34.693233,115.429543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
823.89487,67.275543,37.886784,154.450363,56.075684,29.720044,114.942085,78.250293,25.429372,113.091171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.019856,65.379979,27.743605,153.245621,52.195033,19.677658,113.591072,75.655347,14.380252,111.768814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.144679,62.931112,17.028261,154.066467,47.949017,9.708866,114.943527,70.666409,2.746431,113.381088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.269683,59.030264,7.524346,154.268661,43.684496,2.450238,116.180923,63.66253,-7.048149,114.648727,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.394867,53.590456,-0.571149,154.408813,37.532965,-3.212232,115.963127,55.213002,-14.768558,115.542534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.519742,46.379675,-7.943002,153.167587,28.545889,-9.68629,114.393654,45.494323,-22.084432,114.674248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.644894,37.820837,-14.578897,152.697235,18.723375,-17.423329,114.240334,35.50114,-28.894629,114.544594,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.769522,29.232211,-21.713629,154.307343,10.069367,-25.360936,116.896912,26.892419,-35.765224,116.619133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824.894762,21.889366,-29.33346,155.036957,3.993954,-33.342382,118.458893,21.108922,-42.968235,117.633949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.019837,15.374588,-37.666779,154.72438,-0.684012,-42.127601,117.458748,16.67626,-51.34206,115.925346,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.14507,9.565062,-47.274176,153.683167,-5.508681,-52.069327,116.364563,12.99988,-61.44674,114.424042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.270199,4.624512,-57.803428,153.061325,-11.500748,-62.978458,115.48349,9.361632,-73.422379,113.729134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.395325,-0.014495,-68.093037,154.151779,-18.419543,-73.472169,117.079285,4.3096,-84.885944,115.537384,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.520006,-5.191897,-77.683773,155.120544,-24.730151,-82.369689,118.301483,-2.299539,-94.47721,117.381226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.64505,-11.02445,-87.021601,155.159546,-30.834422,-90.70841,116.990707,-9.052007,-103.58174,118.167534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.75673,-16.797377,-95.556677,154.048157,-37.402861,-98.995957,114.795219,-14.980802,-112.549399,117.844078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825.895027,-24.672997,-106.238536,153.668091,-46.104636,-110.916396,114.222023,-22.305913,-124.518067,117.030014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
826.020163,-31.394519,-116.193596,155.165359,-52.748816,-122.551088,116.162834,-28.007122,-134.881342,117.975655,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
826.145267,-36.85899,-126.441426,156.024002,-55.778728,-134.367267,117.908768,-31.272925,-143.110423,119.040276,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
