1.222029,-58.041382,-43.545467,112.301468,-30.887335,-22.816624,58.788578,-42.097206,-14.122068,59.872772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.319798,-57.438614,-43.499817,112.348557,-31.020418,-22.352413,59.004997,-43.090923,-13.687579,59.790886,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.416678,-56.75341,-43.567039,112.37426,-31.029272,-21.941563,59.102165,-43.980663,-13.202461,59.964828,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.514393,-56.198425,-43.707569,112.068893,-31.266733,-21.64769,59.243732,-44.310329,-12.922775,60.047562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.612381,-55.861771,-43.764118,111.721352,-31.401672,-21.666336,59.341568,-44.514389,-12.838192,60.234852,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.848462,-55.754517,-43.733799,111.522881,-31.160387,-22.105368,59.487091,-44.109074,-12.649405,60.561562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.848462,-55.754517,-43.733799,111.522881,-31.160387,-22.105368,59.487091,-44.109074,-12.649405,60.561562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.001.975579,-55.729282,-43.131065,111.059654,-31.051037,-22.291021,59.486557,-44.034111,-12.666361,60.594006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.029567,-55.885254,-43.018513,111.013809,-30.985302,-22.376499,59.485466,-43.929047,-12.678594,60.617786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.122394,-56.022202,-43.005676,110.966202,-30.875319,-22.478439,59.446609,-43.773422,-12.743948,60.6315,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.215625,-56.115021,-42.976112,110.942795,-30.730021,-22.595055,59.391708,-43.449059,-12.922549,60.597515,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.317142,-56.157501,-42.940533,110.944794,-30.593214,-22.744366,59.365498,-43.184864,-13.055574,60.462444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.415322,20.938707,82.587186,130.891937,46.677261,102.542976,79.335129,34.173788,112.34423,80.496777,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.515177,20.933652,82.629052,130.869621,46.810728,102.318494,79.278469,34.48108,112.119235,80.437828,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.612818,20.901098,82.682988,130.840759,46.871791,102.10045,79.241409,34.696699,111.984672,80.393494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.710724,20.845521,82.734834,130.843552,46.867193,101.814914,79.299171,34.912961,111.923234,80.310684,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.822607,20.774803,82.78324,130.83963,52.665058,77.603886,79.444672,51.479217,93.176843,80.217899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.920075,20.73722,82.836279,130.832703,52.641574,77.503357,79.414047,51.525486,93.017183,80.150963,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.017706,20.726603,82.863048,130.83976,52.435079,77.471211,79.324467,51.588917,92.873189,80.07272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.115025,20.724056,82.857992,130.874382,39.298508,56.53725,79.283573,49.500456,67.942975,79.987141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.003.212764,20.68618,82.823469,130.90596,39.245911,56.459342,79.309433,49.332606,67.757745,79.934956,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.323896,20.568348,82.76333,130.954987,39.117912,56.505683,79.252174,49.154808,67.580682,79.821362,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.421097,20.465946,82.773683,130.961166,15.012033,50.980469,79.244072,30.001266,51.780273,79.832001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.511497,20.464608,82.811501,130.975838,15.007465,50.941917,79.219051,30.049945,51.749031,79.817749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.003.612639,20.553749,82.822369,130.957314,15.088164,50.943472,79.16573,30.062504,51.702031,79.758289,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.711982,20.627442,82.821025,130.98317,15.118381,50.918526,79.166771,30.122156,51.684049,79.71418,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.003.823922,20.656744,82.81771,130.978828,15.163167,50.915202,79.164207,30.156025,51.704057,79.709625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.920992,20.653574,82.824715,130.958031,15.17691,50.91538,79.16692,30.2014,51.721521,79.731937,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.018989,20.649477,82.811388,130.945114,15.165043,50.909139,79.164322,30.198499,51.733157,79.748371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.116402,20.654982,82.790836,130.922981,15.146127,50.883254,79.162758,30.188997,51.737064,79.759151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.213351,20.676737,82.759285,130.907555,15.173692,50.954851,79.190487,30.19006,51.75259,79.778042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.311591,20.697835,82.769927,130.877785,39.371312,56.471888,79.104885,49.326512,67.563273,79.80304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
